PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITE_CLASS,VALXSITE,USE_NRSA,XLAT_DD,XLON_DD,STRAHLERORDER,GREAT_RIVER,FW_ECO3,FW_ECO9,ECO10,PROTOCOL,XBKA,MEDBK_A,XUN,MEDBKUN,XCDENMID,XCDENBK,CONBANKFULL,CONSTRAINT,CONFEATURES,CONPATTERN,CONPERCENT,CONVALLEY,CONVALLEYBOX,PCT_FA,PCT_DR,PCT_FAST,PCT_SLOW,PCT_POOL,XWIDTH,SDWIDTH,XBKF_W,XBKF_H,XINC_H,SDINC_H,BFWD_RAT,XWXD,XWD_RAT,SDWXD,SDWD_RAT,XDEPTH_CM,SDDEPTH_CM,XFC_ALG,XFC_RCK,XFC_BRS,XFC_LVT,XFC_AQM,XFC_OHV,XFC_HUM,XFC_UCB,XFC_LWD,XFC_NAT,XFC_BIG,XFC_ALL,PCT_SIDE,REACHLEN,W1_HAG,W1_HNOAG,W1_HALL,W1H_BLDG,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PSTR,W1H_PVMT,W1H_PIPE,W1H_ROAD,W1H_CROP,W1H_WALL,F_NONE,IP_SCORE,C1WM100,C2WM100,C4WM100,V1WM100,V1W_MSQ,V2WM100,V2W_MSQ,V4WM100,V4W_MSQ,LTMXDBH,LTMXHT,LTMXSPP,LTMXSIZE,LTMDDIST,LTSPLIST,LTMDDOM,LTMDDOMN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,XCL,XCS,XMW,XMH,XGW,XGH,XGB,XC,XM,XCMW,XCM,XG,XCMGW,XCMG,XPCAN,XPMID,XPMGW,XPCM,XPCMG,XSLOPE,XSLOPE_MAP,XSLOPE_FIELD,PCTCLINOMETER,XBEARING,SINU,LSUB_DMM,LSUBD_SD,LSUB_DMM_NOR,PCT_FN,PCT_GC,PCT_GF,PCT_HP,PCT_OM,PCT_OT,PCT_RC,PCT_SA,PCT_WD,PCT_BIGR,PCT_BDRK,PCT_SAFN,PCT_SFGF,PCT_ORG,XEMBED,XCEMBED,RPXDEP_CM,RPMXDEP_CM,RPGT50,RPGT75,RP100,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,LRBS_BW6,SHLD_PX3,REYP3,RRPW3,CP3CTRPWD_RAT,CP3_MILL,CT_RPWD,RB3,LDCBF_G08,LRBS_G08,L_RB3,L_CT_RPWD,L_CP3_MILL,L_RRPW3,L_REYP3,L_SHLD_PX3,L_XSLOPE,RADJRT_RAT,PCT_SFG,XGV,PCT_BH,BANGMODE,XSHOR2VG,PCT_OVRB,PCT_GL,C1TM100,C2TM100,C4TM100,PCT_GR,PCT_DRS,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QRVEG2,RDIST1,QR1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
2/3/2015,11244,FW08IA031,1,15-Oct-08,2008,42.40438954,-95.87348016,PROB,WADEABLE,YES,42.40438,95.87272,1st,,PLNLOW,TPL,PL-NCULT,WADEABLE,59.09090909,40,0.045,0,72.32620321,88.5026738,3,CON_BROAD,HILLSLOPE,SINGLE,100,500,,0,0,10.66666667,89.33333333,8.666666667,1.663157895,0.363945244,2.645454545,0.581818182,0.918181818,0.342981579,3.612389666,0.298368421,11.66924478,0.165321979,6.359290807,18.64,10.74804805,0,0.004545455,0.004545455,0.009090909,0,0.004545455,0,0.018181818,0.004545455,0.045454545,0.027272727,0.045454545,5.333333333,223.5,0,0.068181818,0.068181818,0,0.068181818,0,0,0,0,0,0,0,0,0,1,0,2.684563758,0.447427293,0,0.595973154,0.002252819,0.466219239,0.001762341,0,0,>2,15-30,Maple/Boxelder,X,28.66666667,"OAK,UNKNOWN,OAK,UNKNOWN,UNKNOWN,OAK,OAK,UNKNOWN,OAK,OAK,OAK",Maple/Boxelder,7,0,0.909090909,0,0.045454545,0.045454545,0.032954545,0.180681818,0.2,0.059090909,0.025,0.603409091,0.392045455,0.213636364,0.259090909,0.413636364,0.472727273,0.628409091,0.438636364,1.101136364,0.954545455,0.909090909,0.454545455,0.909090909,0.909090909,0.28521096,,0.28521096,0,141.1985228,1.041889254,-0.341159008,1.692848726,-0.341159008,40.95238095,14.28571429,11.42857143,0,0,0,0,18.0952381,0.952380952,28.57142857,0,59.04761905,70.47619048,0.952380952,73.27272727,62.42424242,11.29081481,49.41741301,0,0,9.244828232,0.561302691,-0.902461699,1.117750308,-1.458909316,-1.461803835,0.015994575,52.81909823,0.17154866,0.040547882,0.002,0.049324401,0.499341818,1.266701327,-1.607860335,-0.301602062,-1.306938176,-2.698970004,-0.765612671,1.722790982,-1.796027289,-0.544833789,0.343549555,84.76190476,0.628409091,0,,,,80.66666667,10.73825503,3.579418345,0.447427293,,,,,,,,0.297386364,0.896524064,0.063829787,0.6296211,0.57661202,0.49596718,0.218827836,0.554086717,0.001762341,0.466219239,
2/3/2015,11245,FW08IA036,1,18-Aug-08,2008,43.35914965,-93.86842916,PROB,WADEABLE,YES,43.35914,93.86883,2nd,,PLNLOW,TPL,PL-NCULT,WADEABLE,59.31818182,60,0,0,0,87.96791444,6,CON_VSHAPED,HUMAN,SINGLE,100,20,,0,0,2,98,8,4.7125,1.251512243,5.486363636,12.63181818,0.903636364,0.0603776,1.9254066,1.182875,21.2895995,0.647899234,7.116799556,23.68,8.81330491,0,0,0,0,0,0.159090909,0,0,0,0.159090909,0,0.159090909,0,198,0,0.030304545,0.030304545,0,0,0,0,0,0,0,0.030304545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0.875,0.25,0,0,0,0,0.875,0,0.875,0,0,0,0,0,0.064458082,,0.064458082,0,232.4867548,1.017004929,-0.418543934,1.258380818,-0.418543934,28.57142857,11.42857143,23.80952381,0,0,0,0,36.19047619,0,11.42857143,0,64.76190476,88.57142857,0,86.18181818,80,12.16571549,54.09987726,1,0,11.55128542,0.019349646,-0.43789358,1.750583894,-2.169127829,-2.169127829,0.016413774,85.99739695,8.364601818,1,0.002,6.14806E-06,8.364601818,2.297634695,-2.71617863,0.922445272,-5.211261708,-2.698970004,0.922445272,1.934485306,-1.784791549,-1.190722624,1,100,0.875,0,,,,90,0,0,0,,,,,,,,0.1,0.89171123,0.029413192,0.442336598,0.372183484,0.487807661,0.26557289,0.54773263,0,0,
2/3/2015,11246,FW08IA041,1,26-Aug-08,2008,42.19419472,-91.39223307,PROB,WADEABLE,YES,42.19419,91.39229,1st,,PLNLOW,TPL,PL-NCULT,WADEABLE,84.77272727,82.5,0.036363636,0,84.09090909,97.86096257,1,CON_BROAD,HUMAN,SINGLE,100,1600,Y,0,0,0.666666667,99.33333333,2,0.74,0.195744194,1.063636364,0.336363636,0.827272727,0.119087439,2.656429673,0.0669,9.829660909,0.035948648,4.991995649,8.2,3.553993878,0,0.013636364,0.009090909,0,0,0.793181818,0.022727273,0.104545455,0,0.920454545,0.140909091,0.943181818,0,149,1,0.159095455,1.159095455,0.030304545,0,0,0,0,0,0,0.068181818,0.060609091,1,0,1,0,0.67114094,0,0,0.038926174,0.000365973,0,0,0,0,,,,,,,,,0,0,0,0,1,0,0,0.009090909,0.514772727,0.009090909,0.875,0.047727273,0,0.523863636,0.009090909,0.523863636,0.884090909,0.018181818,1.407954545,0,1,0.136363636,0,0,0.380069402,,0.380069402,0,233.089315,1.024119229,-1.917775768,0.649151025,-1.917775768,90.47619048,0,0.952380952,0,0,0,0,7.619047619,0,0.952380952,0,98.0952381,99.04761905,0,97.45454545,95.75757576,4.149804038,19.7098959,0,0,3.342124058,0.329367331,-2.247143099,1.000122653,-2.917898421,-2.917898421,0.038343014,1.192771475,0.085632584,0.031225923,0.002,0.064049348,0.271936364,0.709936201,-2.627711969,-0.565532714,-1.193485289,-2.698970004,-1.067360952,0.076557244,-1.416313747,-0.420137093,0.314899348,99.04761905,0.884090909,0,,,,97.33333333,0.67114094,0,0,,,,,,,,0.108181818,0.980748663,0.53684308,0.366280152,0.433413888,0.407576105,0.264519181,0.537348992,0,0,
2/3/2015,11247,FW08IA042,1,1-Oct-08,2008,42.80455827,-91.53054161,PROB,WADEABLE,YES,42.80455,91.53057,5th,,PLNLOW,UMW,,WADEABLE,23.68181818,21,0,0,3.07486631,47.59358289,41,CON_BROAD,TERRACE,SINGLE,75,700,,0,0,9,91,26,34.705,8.830299214,41.1,0.881818182,1.790909091,0.474245813,28.15900705,25.2432,55.13796265,12.86665128,23.66009178,77.57,32.72235667,0.113636364,0.072727273,0.052272727,0,0,0,0,0,0,0.125,0.072727273,0.238636364,14,1346.4,0,0.060609091,0.060609091,0,0,0,0,0,0,0,0,0.060609091,0,0,1,0,2.896613191,2.525252525,0.594177065,5.252376708,0.001277951,5.23083779,0.00127271,4.071449792,0.00099062,.75-2,15-30,Maple/Boxelder,L,11.54545455,"WALNUT,OAK,WALNUT,UNKNOWN,WALNUT,MAPLE,OAK,MAPLE,MAPLE,WILLOW,WALNUT","Maple/Boxelder,Unknown or Other Deciduous",5,0,0.590909091,0,0,0.409090909,0.180681818,0.142045455,0.2125,0.038636364,0.027272727,0.467045455,0.601136364,0.322727273,0.251136364,0.535227273,0.573863636,0.494318182,0.5625,1.068181818,0.590909091,0.590909091,0.454545455,0.545454545,0.545454545,0.061930226,,0.061930226,0,56.05861797,1.680803579,-0.223054225,2.065797656,-0.595769463,45.71428571,5.714285714,3.80952381,0,0,0,0,18.0952381,0,32.38095238,8.571428571,63.80952381,67.61904762,0,82.63636364,75.60606061,35.0192738,119.1020606,3,2,28.65213311,0.51728703,-0.740341255,0.763819301,-0.986873525,-0.989740477,0.016070253,47.45159924,0.455453597,0.075547037,0.002,0.026473573,1.077386818,1.025444598,-1.248498822,0.032371658,-1.57718744,-2.698970004,-0.341555864,1.676250854,-1.793977296,-1.208097333,0.422739158,73.33333333,0.494318182,8.571428571,,,,65,3.267973856,2.896613191,0.594177065,,,,,,,,0.353125,0.528342246,0.057145551,0.560311435,0.421842938,0.369371318,0.254438819,0.509707615,0.00127271,5.23083779,
2/3/2015,11248,FW08IA043,1,2-Sep-08,2008,41.587557,-94.39743921,PROB,WADEABLE,YES,41.58755,94.39722,3rd,,PLNLOW,TPL,PL-NCULT,WADEABLE,23.09090909,25,0,0,51.20320856,77.54010695,,CON_BROAD,TERRACE,SINGLE,100,400,Y,0,0,0,100,0,8.22,2.2118342,12.99090909,1.036363636,2.872727273,0.447416828,11.24427865,1.3811,52.47771527,0.47948502,21.91814313,16.22,4.781234362,0,0,0.004545455,0.004545455,0,0.009090909,0,0,0.004545455,0.022727273,0.004545455,0.022727273,57,198,0.606090909,0.030304545,0.636395455,0,0,0,0,0,0,0,0.030304545,0,0.606090909,0,1,0,14.14141414,2.02020202,0.505050505,2.318181818,0.001784465,1.615151515,0.001243294,1.263131313,0.000972319,>2,>30,Maple/Boxelder,X,9.857142857,"WALNUT,MAPLE,MAPLE,WALNUT,MAPLE,ELM,ELM,MAPLE,WALNUT,MAPLE,MAPLE",Maple/Boxelder,6,0,0.863636364,0,0,0.136363636,0.022727273,0.061363636,0.054545455,0.095454545,0.15,0.394318182,0.525,0.084090909,0.15,0.138636364,0.234090909,0.544318182,0.288636364,0.778409091,0.863636364,0.863636364,0.636363636,0.818181818,0.818181818,0.063025409,,0.063025409,0,132.9372131,1.021698032,-0.289716253,1.381970159,-0.626573857,15.23809524,0.952380952,6.666666667,7.619047619,0,0,0,68.57142857,0.952380952,0.952380952,0,83.80952381,90.47619048,0.952380952,89.81818182,98.18181818,5.074477175,18.09941107,0,0,4.151844962,-0.154742905,-0.134973348,0.697214904,-0.986931158,-0.986931158,0.016710986,34.91376838,0.689882024,0.69438627,0.002,0.002880241,0.779066364,1.196408922,-1.486125175,-0.108425546,-2.540571129,-2.698970004,-0.161225171,1.542996726,-1.776997922,-1.200484327,0.885524079,91.42857143,0.544318182,7.619047619,,,,100,25.75757576,9.090909091,0.505050505,,,,,,,,0.229886364,0.797860963,0.388900771,0.482152091,0.294774005,0.255970713,0.269079586,0.347176178,0.001243294,1.615151515,
2/3/2015,11249,FW08IA048,1,4-Sep-08,2008,41.21823045,-93.86450662,PROB,WADEABLE,YES,41.21823,93.86504,2nd,,PLNLOW,TPL,PL-NCULT,WADEABLE,29.04545455,18.5,0,0,32.48663102,35.82887701,7,CON_BROAD,TERRACE,SINGLE,100,100,Y,0,0,3,97,0,3.145,1.652263201,7.472727273,0.581818182,1.990909091,1.111264636,12.30924666,0.263,42.64694056,0.144910499,26.89831321,9.24,2.697248879,0.213636364,0,0.040909091,0.097727273,0,0.111363636,0,0.004545455,0,0.254545455,0.004545455,0.468181818,37,148.5,1.5,0,1.5,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0.673400673,0,0,0.039057239,5.22664E-05,0,0,0,0,.75-2,15-30,Unknown or Other Deciduous,L,4.833333333,"UNKNOWN,WILLOW,UNKNOWN,UNKNOWN,UNKNOWN,WILLOW,WILLOW,WILLOW,UNKNOWN,WILLOW,UNKNOWN",Unknown or Other Deciduous,6,0,0.318181818,0,0,0.681818182,0.018181818,0.011363636,0.084090909,0.05,0.0875,0.392045455,0.428409091,0.029545455,0.134090909,0.113636364,0.163636364,0.479545455,0.201136364,0.643181818,0.272727273,0.818181818,0.772727273,0.272727273,0.272727273,0.12414194,,0.12414194,0,14.54965861,1.165851445,-0.46772458,0.809368658,-0.508304384,10.47619048,2.857142857,5.714285714,0.952380952,0,0,0,80,0,2.857142857,0,90.47619048,96.19047619,0,99.27272727,100,3.082954925,12.7775892,0,0,2.615840542,-0.10471893,-0.363005651,0.741154108,-1.208878688,-1.208878688,0.018583081,24.3926794,0.269772778,0.233266796,0.002,0.008573874,0.438241818,1.036919441,-1.504644022,-0.358286183,-2.066822928,-2.698970004,-0.569001875,1.387259508,-1.730882291,-0.906081472,0.615579726,99.04761905,0.479545455,0.952380952,,,,97,0.673400673,0,0,,,,,,,,0.190511364,0.422459893,0.6,0.318118398,0.291910052,0.283099626,0.525361908,0.550990489,0,0,
2/3/2015,11250,FW08IA054,1,15-Sep-08,2008,42.61752156,-91.28994821,PROB,WADEABLE,YES,42.61812,91.289948,4th,,PLNLOW,UMW,,WADEABLE,36.13636364,27.5,0.031818182,0,22.45989305,42.78074866,15,CON_BROAD,TERRACE,SINGLE,80,600,,0,0,26,74,23,8.215,2.540467218,15.47272727,0.540909091,1.368181818,0.595093576,16.47408247,4.83555,18.61687093,4.06595751,10.44986328,57.97,43.27629229,0.086363636,0,0,0.031818182,0.004545455,0.004545455,0,0.004545455,0,0.040909091,0.004545455,0.131818182,4,316.8,1.227272727,0,1.227272727,0,0,0,0,0,1.227272727,0,0,0,0,0,1,0,2.525252525,0.946969697,0.315656566,1.538825758,0.000994541,1.447285354,0.000935378,0.789457071,0.000510225,.75-2,15-30,Unknown or Other Deciduous,L,21.66666667,"COTTONWOOD,BOXELDER,BOXELDER,BOXELDER,WALNUT,WALNUT,WALNUT,WALNUT,UNKNOWN,COTTONWOOD,WALNUT",Unknown or Other Deciduous,6,0,0.454545455,0,0,0.545454545,0.090909091,0.140909091,0.059090909,0.018181818,0.020454545,0.606818182,0.423863636,0.231818182,0.077272727,0.290909091,0.309090909,0.627272727,0.311363636,0.936363636,0.454545455,0.272727273,0.227272727,0.227272727,0.227272727,0.261421547,,0.261421547,0,300.401336,1.043371241,0.374744813,1.808862039,0.374744813,30.47619048,21.9047619,5.714285714,0,0,0,0,9.523809524,0,54.28571429,0,40,45.71428571,0,54.18181818,41.81818182,34.62875771,317.1029414,3,2,33.22961599,1.016235253,-0.641490439,1.1486334,-0.773888587,-0.77675554,0.020618266,317.5171359,0.194283747,0.018976098,0.002374724,0.125142887,0.728395909,1.172646209,-0.797901396,-0.137632502,-0.902593832,-2.62438691,-0.711563528,2.501767168,-1.685747858,-0.582658619,0.266728224,67.61904762,0.627272727,0,,,,51,3.472222222,0.946969697,0.315656566,,,,,,,,0.240113636,0.485026738,0.551020408,0.373940957,0.746529106,0.573220907,0.309247379,0.840846958,0.000935378,1.447285354,
2/3/2015,11251,FW08IA055,1,23-Sep-08,2008,40.68790173,-93.96833011,PROB,WADEABLE,YES,40.68829,93.96841,2nd,,PLNLOW,TPL,,WADEABLE,42.68181818,30.5,0.05,0,56.68449198,63.90374332,5,CON_VSHAPED,TERRACE,SINGLE,100,50,Y,0,0,8.666666667,91.33333333,28.66666667,3.114,1.871819829,6.209090909,0.554545455,1.236363636,0.469622673,7.83519776,1.308,13.89100934,1.446680774,10.34418775,36.54666667,30.89288415,0,0.009090909,0.022727273,0.104545455,0,0.018181818,0,0.004545455,0,0.159090909,0.013636364,0.159090909,2,223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.474272931,4.026845638,0.447427293,3.33557047,0.005372075,3.309619687,0.005330281,1.11901566,0.001802221,>2,>30,Poplar/Cottonwood,X,11.55555556,"COTTONWOOD,WALNUT,WALNUT,WALNUT,WALNUT,MAPLE,OAK,COTTONWOOD,WALNUT,MAPLE,COTTONWOOD",Unknown or Other Deciduous,5,0,0.681818182,0,0,0.318181818,0.182954545,0.170454545,0.243181818,0.072727273,0.018181818,0.415909091,0.709090909,0.353409091,0.315909091,0.596590909,0.669318182,0.434090909,0.614772727,1.103409091,0.636363636,0.772727273,0.318181818,0.636363636,0.636363636,0.18716996,,0.18716996,0,46.14996593,1.880554842,-0.454492703,0.983470122,-0.454492703,14.28571429,5.714285714,1.904761905,0,0,0,0,72.38095238,1.904761905,9.523809524,0,86.66666667,88.57142857,1.904761905,93.09090909,91.51515152,30.58447615,144.7498113,5,2,28.12129686,0.67077449,-1.125267193,0.905924397,-1.3604171,-1.363339721,0.016610526,36.07004953,0.132787747,0.010948466,0.002,0.182673987,0.598007879,0.956131266,-1.410623969,-0.223293094,-0.738323293,-2.698970004,-0.876841998,1.557146739,-1.779616619,-0.727763854,0.222050163,94.28571429,0.434090909,0,,,,62.66666667,10.29082774,8.501118568,0.894854586,,,,,,,,0.376647727,0.67513369,0,0.633541464,0.845299639,0.769462701,0.601098211,1.106025057,0.005330281,3.309619687,
2/3/2015,11254,FW08RIN9035,1,25-Aug-08,2008,39.01349127,-85.50106931,HAND,WADEABLE,NO,39.01361,85.50085,2nd,,PLNLOW,TPL,,WADEABLE,22.59090909,21,0.006818182,0,55.48128342,88.77005348,18,UNC_NARROW,BEDROCK,SINGLE,100,40,,0,0,7,93,44,14.095,6.389751251,16.54545455,0.536363636,2.463636364,0.680106943,22.37183383,3.8495,71.94150308,2.912774613,56.0364847,26.64,13.91933471,0.004545455,0.1,0.031818182,0.009090909,0.05,0,0,0,0.05,0.190909091,0.15,0.245454545,33,148.5,0,0.090909091,0.090909091,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,1,0,3.367003367,2.02020202,0,0.892255892,0.000539276,0.814141414,0.000492063,0,0,.3-.75,>30,Maple/Boxelder,L,11.45454545,"OAK,OAK,OTHER DECIDUOUS,OAK,OAK,OAK,OAK,OAK,SYCAMORE,SYCAMORE,OTHER DECIDUOUS",Maple/Boxelder,7,0,0.863636364,0,0,0.136363636,0.335227273,0.277272727,0.376136364,0.159090909,0.102272727,0.453409091,0.276136364,0.6125,0.535227273,0.988636364,1.147727273,0.555681818,1.090909091,1.703409091,0.863636364,0.909090909,0.909090909,0.863636364,0.863636364,0.080214349,,0.080214349,0,351.5669584,1.035216278,1.243670787,1.732090531,0.578660035,7.619047619,25.71428571,16.19047619,0,0,0,0,20.95238095,0,55.23809524,20.95238095,28.57142857,44.76190476,0,35.81818182,29.09090909,16.76964549,43.47903543,0,0,14.73696119,0.165476853,1.078193935,0.555729823,0.687940964,0.685074012,0.024655867,1100.817329,0.191423463,0.049372186,0.004627789,0.093732706,0.521796364,0.575447455,0.668223332,-0.282498952,-1.028108846,-2.334626488,-0.718004832,3.041715257,-1.608079728,-1.095747939,0.366854727,70.47619048,0.555681818,20.95238095,,,,49,6.060606061,2.02020202,0,,,,,,,,0.590909091,0.898930481,0.083333333,0.786718578,0.522497549,0.553189234,0.453334605,0.756663103,0.000492063,0.814141414,
2/3/2015,11255,FW08RIN9046,1,26-Aug-08,2008,39.83419007,-86.68450208,HAND,WADEABLE,NO,39.83411,86.68421,3rd,,PLNLOW,TPL,,WADEABLE,25.72727273,26.5,0.095238095,0,64.30481283,80.21390374,22,CON_BROAD,HILLSLOPE,SINGLE,100,500,Y,0,0,9,91,5,18,5.057563383,21.45454545,0.636363636,2,0.343511281,23.19102915,7.296,54.87737295,3.332603534,33.90570001,41.21,16.11780808,0.004545455,0.1,0.013636364,0.031818182,0.009090909,0.004545455,0,0.018181818,0.009090909,0.177272727,0.127272727,0.190909091,15,514.8,0,0.560613636,0.560613636,0,0.098486364,0,0,0.242427273,0,0,0.030304545,0.189395455,0,0,1,0,3.496503497,2.331002331,0.388500389,3.0499223,0.001421574,2.982323232,0.001390066,1.843240093,0.000859137,.3-.75,>30,Unknown or Other Deciduous,L,4.727272727,"MAPLE,SYCAMORE,SYCAMORE,SYCAMORE,MAPLE,SYCAMORE,MAPLE,OTHER DECIDUOUS,SYCAMORE,OAK,MAPLE","Maple/Boxelder,Sycamore",5,0,0.954545455,0,0,0.045454545,0.255681818,0.177272727,0.302272727,0.179545455,0.140909091,0.557954545,0.252272727,0.432954545,0.481818182,0.735227273,0.914772727,0.698863636,0.876136364,1.613636364,0.954545455,1,1,0.954545455,0.954545455,0.060601725,,0.060601725,0,19.99026586,1.376241612,0.422887083,1.853715866,0.033242754,20,8.571428571,11.42857143,0,0,0,0,32.38095238,0,36.19047619,10.47619048,52.38095238,63.80952381,0,60.54545455,46.81818182,22.58981915,57.67495982,1,0,19.62347926,0.233178174,0.189708909,0.547280502,-0.124393419,-0.132994276,0.018246626,165.2079178,0.231455858,0.03917458,0.002480514,0.063319483,0.681501364,0.666891095,-0.244004012,-0.166533271,-1.19846264,-2.605458294,-0.635531822,2.218030858,-1.738817431,-1.217515012,0.339626405,72.38095238,0.698863636,10.47619048,,,,86,4.662004662,3.108003108,0.388500389,,,,,,,,0.494261364,0.821925134,0.359226412,0.638505303,0.391114003,0.476182462,0.280975743,0.456771318,0.001390066,2.982323232,
2/3/2015,11256,FW08RMI9106,1,25-Jul-08,2008,44.59081994,-85.07814424,HAND,WADEABLE,NO,44.59079,85.07818,3rd,,PLNLOW,UMW,,WADEABLE,24.5,17,0.100909091,0.04,41.57754011,80.7486631,9,CON_BROAD,TERRACE,SINGLE,80,250,,0,0,69.47368421,30.52631579,0,9.566666667,1.636351753,10.1,0.157272727,0.433636364,0.112540902,21.1381054,3.7795,28.50140026,1.304142461,14.59046022,40.86315789,18.11406561,0,0.027272727,0.134090909,0.027272727,0.009090909,0.086363636,0,0.036363636,0.088636364,0.4,0.152272727,0.409090909,16.84210526,396,0,0.090913636,0.090913636,0,0,0,0,0,0,0,0,0.090913636,0,0,1,0,13.63636364,6.565656566,0,2.447222222,0.002422992,2.037121212,0.002016952,0,0,.3-.75,>30,Poplar/Cottonwood,L,9.857142857,"OAK,BIRCH,ASH,MAPLE,ASH,ASH,OTHER (BIG TOOTH ASPEN),OAK,OTHER (BIG TOOTH ASPEN),OTHER (BIG TOOTH ASPEN),BIRCH","Ash,Maple/Boxelder,Poplar/Cottonwood",3,0,0.454545455,0,0.545454545,0,0.068181818,0.311363636,0.528409091,0.260227273,0.122727273,0.572727273,0.177272727,0.379545455,0.788636364,0.907954545,1.168181818,0.695454545,1.030681818,1.863636364,1,1,1,1,1,0.087746953,,0.087746953,0,17.39273358,1.865637674,0.711057839,1.245877523,0.711057839,9.523809524,39.04761905,18.0952381,0,0,0,0,20,0,52.38095238,0,29.52380952,47.61904762,0,50,26.66666667,18.79934506,79.05154265,2,1,16.78892497,0.390254543,0.320803296,0.373501965,0.337555874,0.337555874,0.020201711,283.5763157,0.077367225,0.009304692,0.003507036,0.376910465,0.367837799,0.307521411,0.403536428,-0.434343645,-0.423761804,-2.45505981,-1.11144298,2.452669956,-1.694611847,-1.056767954,0.21032973,86.66666667,0.695454545,0,,,,30.52631579,15.4040404,8.333333333,0,,,,,,,,0.563806818,0.826737968,0.083337153,0.753186647,0.443285995,0.410857257,0.171047222,0.345056876,0.002016952,2.037121212,
2/3/2015,11257,FW08RMI9110,1,28-Jul-08,2008,44.61247157,-84.45743108,HAND,WADEABLE,NO,44.6125,84.45724,3rd,,PLNLOW,UMW,,WADEABLE,23.40909091,14.5,0.047272727,0,15.24064171,77.80748663,20,CON_VSHAPED,HILLSLOPE,SINGLE,100,80,,0,0,0,100,0,20.71,2.715239642,21.73636364,0.200909091,0.527272727,0.155505042,31.26598538,11.03285,43.0686813,3.047026804,18.948814,54.95,16.63231308,0.004545455,0.031818182,0.086363636,0.013636364,0.1,0.045454545,0.004545455,0.004545455,0.05,0.231818182,0.090909091,0.340909091,0,792,0,0.515159091,0.515159091,0.212127273,0.030304545,0,0,0.272727273,0,0,0,0,0,0,1,0,28.91414141,15.02525253,0.378787879,8.789520202,0.004043694,7.983964646,0.003673091,0.999116162,0.000459652,.75-2,>30,Pine,X,7.727272727,"PINE,PINE,PINE,PINE,PINE,PINE,PINE,PINE,PINE,PINE,PINE",Pine,11,0.045454545,0.090909091,0,0.818181818,0.045454545,0.211363636,0.272727273,0.418181818,0.153409091,0.169318182,0.434090909,0.195454545,0.484090909,0.571590909,0.902272727,1.055681818,0.603409091,1.071590909,1.659090909,0.954545455,1,1,0.954545455,0.954545455,0.065174013,,0.065174013,0,211.6694229,1.56961947,0.299208326,1.713720926,0.299208326,28.57142857,31.42857143,5.714285714,0,0,0,0,12.38095238,0.952380952,52.38095238,0,40.95238095,46.66666667,0.952380952,62.81818182,43.78787879,16.09714178,62.46408355,2,0,14.14597308,0.389732732,-0.090524406,0.428539754,-0.129331428,-0.129331428,0.016961058,109.0232678,0.137949421,0.022621704,0.00251141,0.111017716,0.487765909,0.505461902,-0.206253577,-0.311788557,-0.954607713,-2.600082396,-0.860280118,2.037519195,-1.770547058,-1.185925536,0.282818907,78.0952381,0.603409091,0,,,,100,30.68181818,16.03535354,0.505050505,,,,,,,,0.582215909,0.80026738,0.3400033,0.674973904,0.302680857,0.257433541,0.13110766,0.27617767,0.003673091,7.983964646,
